"ANIO FISCAL","MES FISCAL","TIPO CONTRIBUYENTE","ACTIVIDAD ECONÓMICA","IMPUESTO CAUSADO (601)","IMP A PAGAR POR PERCEPCION (699)","IMP A PAGAR POR RETENCION (799)","TOTAL COMPRAS LOCALES E IMPORTAC (519)","TOTAL VENTAS Y EXPORTACIONES (419)"
"2015","4","SOCIEDADES","C107101","376018.3","313270.28","172704.24","1.345879372E7","1.637271971E7"
"2015","4","SOCIEDADES","C107102","426067.39","386819.87","44160.22","3928784.27","6237569.18"
"2015","4","SOCIEDADES","C107109","4809.22","3609.22","515.47","118182.72","196522.49"
"2015","4","SOCIEDADES","C110301","3905801.36","3897375.99","724636.01","2.054215202E7","4.928996585E7"
"2015","5","SOCIEDADES","C105001","250393.98","249873.76","234531.79","2.23869216E7","2.581283003E7"
"2015","5","SOCIEDADES","C105002","9725.77","8840.79","23530.56","2336259.72","2998190.24"
"2015","5","SOCIEDADES","C105004","4754.92","3616.89","3304.67","904730.61","1022563.63"
"2015","5","SOCIEDADES","C105005","307601.77","263725.83","1216427.98","3.109138708E7","3.07249496E7"
"2015","5","SOCIEDADES","C105006","48659.45","47916.77","23402.11","6658515.32","6707976.93"
"2015","5","SOCIEDADES","C105009","53325.61","44910.33","24277.89","4461392.11","5314323.57"
"2015","5","SOCIEDADES","C105010","0.0","0.0","182.82","310785.93","355626.3"
"2015","5","SOCIEDADES","C107101","593352.2","547134.41","153632.84","1.150072573E7","1.746958923E7"
"2015","5","SOCIEDADES","C107102","544726.02","452313.94","53464.37","4480341.66","7998252.74"
"2015","5","SOCIEDADES","C107109","7298.73","7298.73","1760.68","213474.18","206896.07"
"2015","5","SOCIEDADES","C110301","4929073.02","4927425.95","234832.46","2.252947301E7","5.908525777E7"
"2015","5","SOCIEDADES","C110302","0.0","0.0","0.0","5004.92","0.0"
"2015","6","SOCIEDADES","C105001","337514.82","269688.89","332305.3","2.261885921E7","2.330703818E7"
"2015","6","SOCIEDADES","C105002","13145.23","12684.55","34787.37","2821341.57","2841195.76"
"2015","6","SOCIEDADES","C105004","3513.67","2869.34","4802.22","960740.09","1159792.43"
"2015","6","SOCIEDADES","C105005","1036777.92","865776.44","439829.48","2.254443636E7","2.824271726E7"
"2015","6","SOCIEDADES","C105006","71291.4","70350.26","35048.35","5926426.36","7258892.84"
"2015","6","SOCIEDADES","C105009","225616.64","41096.16","35047.5","4725147.25","7639868.25"
"2015","6","SOCIEDADES","C105010","0.0","0.0","184.19","308854.83","366236.4"
"2015","6","SOCIEDADES","C107101","530197.84","400639.14","270161.77","1.409785694E7","1.857591351E7"
"2015","6","SOCIEDADES","C107102","380501.76","358095.01","69117.76","4407683.9","6635582.33"
"2015","6","SOCIEDADES","C107109","7802.55","7802.55","2302.06","176678.36","135786.61"
"2015","6","SOCIEDADES","C110301","5363960.14","4390504.4","331984.22","1.691370017E7","5.840293967E7"
"2015","6","SOCIEDADES","C110302","0.0","0.0","360.0","3785.38","0.0"
"2015","7","SOCIEDADES","C105001","287161.7","214116.13","307390.92","2.225251031E7","2.766200416E7"
"2015","7","SOCIEDADES","C105002","10066.82","9460.41","31279.91","2912077.09","3594614.73"
"2015","7","SOCIEDADES","C105004","4020.84","3550.64","3856.04","934244.52","1070549.13"
"2015","7","SOCIEDADES","C105005","1719930.24","1529801.01","361934.3","1.518507342E7","2.863452817E7"
"2015","7","SOCIEDADES","C105006","53532.48","50444.09","36059.23","6150475.7","6693064.19"
"2015","7","SOCIEDADES","C105009","182322.55","38379.97","43776.57","6024849.46","9120232.43"
"2015","7","SOCIEDADES","C105010","0.0","0.0","33.8","281032.08","344321.04"
"2015","7","SOCIEDADES","C107101","682043.55","560383.56","213924.04","1.41749511E7","1.916132237E7"
"2015","7","SOCIEDADES","C107102","422665.3","383283.78","60546.11","4417468.7","6884801.82"
"2015","7","SOCIEDADES","C107109","8464.2","7117.19","1287.05","212251.34","271008.62"
"2015","7","SOCIEDADES","C110301","5518673.78","4610032.19","575771.87","1.645048753E7","5.84519596E7"
"2015","7","SOCIEDADES","C110302","0.0","0.0","0.0","66.55","0.0"
"2015","8","SOCIEDADES","C105001","386519.24","326490.58","334629.5","2.108143277E7","2.234982936E7"
"2015","8","SOCIEDADES","C105002","6951.99","6741.87","33010.26","3011494.78","3942101.46"
"2015","8","SOCIEDADES","C105004","4413.54","3039.01","4819.14","892049.69","1080685.58"
"2015","8","SOCIEDADES","C105005","953993.67","747550.04","1358293.08","2.401918696E7","3.078454533E7"
"2015","8","SOCIEDADES","C105006","52449.88","50013.47","42035.25","6094596.95","6280914.12"
"2015","8","SOCIEDADES","C105009","199596.57","190188.58","32427.93","5300161.59","4152699.92"
"2015","8","SOCIEDADES","C105010","0.0","0.0","52.72","275246.19","269087.44"
"2015","8","SOCIEDADES","C107101","743132.73","614268.01","217081.38","1.214633033E7","1.902009355E7"
"2015","8","SOCIEDADES","C107102","455923.37","422272.19","59922.29","4664466.19","7257985.86"
"2015","8","SOCIEDADES","C107109","11900.05","10803.89","1527.49","160658.7","266656.7"
"2015","8","SOCIEDADES","C110301","5125736.89","4195677.07","860482.44","1.99059697E7","5.926211152E7"
"2015","8","SOCIEDADES","C110302","0.0","0.0","265.15","3287.15","0.0"
"2015","9","SOCIEDADES","C105001","245267.27","172513.92","356995.47","2.19830423E7","2.253541136E7"
"2015","9","SOCIEDADES","C105002","13597.14","12963.75","20172.94","2717176.09","3643052.13"
"2015","9","SOCIEDADES","C105004","3126.82","2589.09","6400.36","854261.44","1018803.02"
"2015","9","SOCIEDADES","C105005","1060822.64","862399.7","439664.91","2.462212964E7","2.98852794E7"
"2015","9","SOCIEDADES","C105006","101830.86","99065.14","39326.11","5738652.48","7233072.31"
"2015","9","SOCIEDADES","C105009","41196.5","34403.0","35235.38","5016325.4","3949229.47"
"2015","9","SOCIEDADES","C105010","0.0","0.0","17.39","189505.32","226237.9"
"2015","9","SOCIEDADES","C107101","1119079.68","949162.7","224655.38","1.518180386E7","2.333121612E7"
"2015","9","SOCIEDADES","C107102","397934.46","348188.69","63618.81","4754617.88","6577694.99"
"2015","9","SOCIEDADES","C107109","9134.62","9134.62","1540.91","209557.94","277055.53"
"2015","9","SOCIEDADES","C110301","5188093.82","4254152.76","378271.14","1.686532622E7","5.680774203E7"
"2015","9","SOCIEDADES","C110302","0.0","0.0","540.0","4962.2","0.0"
"2015","10","SOCIEDADES","C105001","291477.93","218652.99","315550.04","2.122750814E7","2.345213588E7"
"2015","10","SOCIEDADES","C105002","13355.28","12531.78","32083.24","2721054.11","2177188.31"
"2015","10","SOCIEDADES","C105004","4679.24","3105.53","3511.0","874795.0","1052979.53"
"2015","10","SOCIEDADES","C105005","1731395.69","1591513.54","407185.46","1.772211371E7","3.051434382E7"
"2015","10","SOCIEDADES","C105006","99034.68","94971.81","37451.28","5542311.82","7247323.17"
"2015","10","SOCIEDADES","C105009","44940.98","39737.59","32458.76","6836873.74","4395525.82"
"2015","10","SOCIEDADES","C105010","0.0","0.0","51.66","171113.8","205137.65"
"2015","10","SOCIEDADES","C107101","987012.07","825908.56","286244.25","1.610382166E7","2.313531918E7"
"2015","10","SOCIEDADES","C107102","420291.96","336334.09","75225.96","4881988.06","7333148.9"
"2015","10","SOCIEDADES","C107109","10695.52","9108.7","1533.41","193634.12","275734.05"
"2015","10","SOCIEDADES","C110301","4425187.34","3395425.74","1716243.9","2.924427207E7","6.317461196E7"
"2015","10","SOCIEDADES","C110302","0.0","0.0","62.12","1043.0","54.0"
"2015","11","SOCIEDADES","C105001","353876.87","269022.31","323029.28","2.3535861E7","2.391226089E7"
"2015","11","SOCIEDADES","C105002","13607.22","11587.95","23548.0","2483661.08","2081519.09"
"2015","11","SOCIEDADES","C105004","4754.73","2937.9","4306.09","817582.56","955892.17"
"2015","11","SOCIEDADES","C105005","610146.96","442399.78","1124016.72","2.473259993E7","2.795754212E7"
"2015","11","SOCIEDADES","C105006","49709.9","47972.25","39804.84","5264636.77","5862841.23"
"2015","11","SOCIEDADES","C105009","44038.88","38767.47","38122.81","3601693.03","4092452.31"
"2015","11","SOCIEDADES","C105010","0.0","0.0","0.0","582.16","6118.13"
"2015","11","SOCIEDADES","C107101","959438.91","815747.45","203263.94","1.35286631E7","2.166452627E7"
"2015","11","SOCIEDADES","C107102","336434.39","294187.47","75943.82","4890596.95","6437828.02"
"2015","11","SOCIEDADES","C107109","8833.99","7786.56","1262.26","172779.76","257917.75"
"2015","11","SOCIEDADES","C110301","4665272.48","3662634.95","511727.03","2.493723377E7","6.066299123E7"
"2015","11","SOCIEDADES","C110302","0.0","0.0","180.0","1577.59","0.0"
"2015","12","SOCIEDADES","C105001","329661.1","226392.25","409802.86","2.753578002E7","2.652766075E7"
"2015","12","SOCIEDADES","C105002","23817.54","21974.36","23643.01","2556441.37","3855776.76"
"2015","12","SOCIEDADES","C105004","4903.12","1225.78","6345.33","1154638.01","1211647.11"
"2015","12","SOCIEDADES","C105005","105314.44","93880.82","2129378.86","4.542124298E7","2.778753384E7"
"2015","12","SOCIEDADES","C105006","53573.79","40912.53","75827.98","6496748.76","6404674.75"
"2015","12","SOCIEDADES","C105009","401771.8","42147.12","45713.25","4713830.27","8144334.34"
"2015","12","SOCIEDADES","C105010","0.0","0.0","28.73","5954.65","5859.38"
"2015","12","SOCIEDADES","C107101","230733.43","174356.87","402038.46","1.506318488E7","1.846127966E7"
"2015","12","SOCIEDADES","C107102","412729.95","325505.29","87850.31","5712703.32","7943075.76"
"2015","12","SOCIEDADES","C107109","11338.57","7699.47","1412.6","213327.1","283840.34"
"2015","12","SOCIEDADES","C110301","4618056.91","3428528.64","948305.64","3.291577882E7","6.691582278E7"
"2015","12","SOCIEDADES","C110302","0.0","0.0","220.0","1997.66","0.0"
"2016","1","SOCIEDADES","C105001","178441.43","174584.37","422066.62","2.580807576E7","2.536756113E7"
"2016","1","SOCIEDADES","C105002","14568.32","12138.21","13721.95","2343118.93","1947318.32"
"2016","1","SOCIEDADES","C105004","3372.25","2983.76","3902.6","828517.21","933032.73"
"2016","1","SOCIEDADES","C105005","2254914.4","416195.44","153875.73","4914321.41","2.438486593E7"
"2016","1","SOCIEDADES","C105006","59648.48","57384.64","41065.37","5355685.14","6244677.05"
"2016","1","SOCIEDADES","C105009","51930.78","40646.7","42069.25","4065338.99","4165678.63"
"2016","1","SOCIEDADES","C105010","0.0","0.0","0.0","3438.13","7076.51"
"2016","1","SOCIEDADES","C107101","1102344.81","746021.01","168189.29","1.030924965E7","2.130803376E7"
"2016","1","SOCIEDADES","C107102","375979.21","345669.24","52513.57","3959992.59","6222056.11"
"2016","1","SOCIEDADES","C107109","8369.89","8280.57","1211.79","147409.45","249520.65"
"2016","1","SOCIEDADES","C110301","4464667.39","3487322.73","895062.88","2.238791666E7","5.536254582E7"
"2016","1","SOCIEDADES","C110302","0.0","0.0","234.64","3162.19","0.0"
"2016","1","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2016","2","SOCIEDADES","C105001","442367.3","200085.72","319226.76","1.937555561E7","2.368002569E7"
"2016","2","SOCIEDADES","C105002","9738.99","7868.45","13256.36","2297429.85","965748.37"
"2016","2","SOCIEDADES","C105004","5965.42","5545.96","3972.89","876770.58","1044244.94"
"2016","2","SOCIEDADES","C105005","417116.98","253614.94","1313594.15","2.250289477E7","2.456976333E7"
"2016","2","SOCIEDADES","C105006","58360.12","56431.51","42577.31","5365822.99","5935990.98"
"2016","2","SOCIEDADES","C105009","52100.18","36988.87","39716.62","3604300.89","4657177.23"
"2016","2","SOCIEDADES","C105010","0.0","0.0","12.0","2739.35","6469.99"
"2016","2","SOCIEDADES","C107101","498537.1","393074.51","196108.56","1.188418793E7","1.582182661E7"
"2016","2","SOCIEDADES","C107102","344319.4","310332.91","65605.45","4054677.6","6062464.61"
"2016","2","SOCIEDADES","C107109","8948.05","8522.05","1229.78","175962.08","242233.16"
"2016","2","SOCIEDADES","C110301","5196155.88","4341254.2","591390.23","1.460242981E7","5.435048572E7"
"2016","2","SOCIEDADES","C110302","0.0","0.0","91.45","1046.1","0.0"
"2016","2","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2016","3","SOCIEDADES","C105001","241659.83","173582.61","460782.56","2.596266582E7","2.454964714E7"
"2016","3","SOCIEDADES","C105002","9433.16","7742.89","10762.49","1902583.14","1078635.06"
"2016","3","SOCIEDADES","C105004","1079.08","576.17","4301.53","920706.91","1134990.42"
"2016","3","SOCIEDADES","C105005","1131680.06","992183.21","483513.02","2.174400066E7","2.974943538E7"
"2016","3","SOCIEDADES","C105006","52551.82","48983.62","36784.51","5595098.48","6406265.78"
"2016","3","SOCIEDADES","C105009","68431.44","41307.4","38971.77","4069500.94","4559058.79"
"2016","3","SOCIEDADES","C105010","0.0","0.0","0.0","3090.93","7278.72"
"2016","3","SOCIEDADES","C107101","554015.05","441528.44","238265.98","1.326380332E7","1.784926596E7"
"2016","3","SOCIEDADES","C107102","394353.61","341205.84","59824.26","4506558.68","6740792.48"
"2016","3","SOCIEDADES","C107109","8962.32","7932.77","1626.75","188248.67","255469.19"
"2016","3","SOCIEDADES","C110301","3820140.47","2868989.49","1690388.59","2.747172557E7","5.696870953E7"
"2016","3","SOCIEDADES","C110302","0.0","0.0","2.4","20.0","0.0"
"2016","3","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2016","4","SOCIEDADES","C105001","361342.76","270703.95","345654.32","1.932450352E7","2.309791551E7"
"2016","4","SOCIEDADES","C105002","16855.69","13593.72","15293.61","1799842.95","1556512.87"
"2016","4","SOCIEDADES","C105004","6985.7","5904.19","5178.01","1168360.57","1187209.38"
"2016","4","SOCIEDADES","C105005","578938.7","407365.14","754271.19","2.164307079E7","2.472084204E7"
"2016","4","SOCIEDADES","C105006","59217.38","56091.28","38369.28","5287197.28","6364557.08"
"2016","4","SOCIEDADES","C105009","46172.43","38751.75","44809.93","4208309.73","4352806.39"
"2016","4","SOCIEDADES","C105010","0.0","0.0","30.0","2265.66","6948.14"
"2016","4","SOCIEDADES","C107101","636374.16","524510.5","204297.44","1.175383324E7","1.769877489E7"
"2016","4","SOCIEDADES","C107102","369801.47","318274.09","68562.98","3962979.52","6208325.89"
"2016","4","SOCIEDADES","C107109","6611.45","6496.71","2173.62","180692.03","241222.25"
"2016","4","SOCIEDADES","C110301","4151378.36","3431987.04","355619.93","1.148423592E7","4.374055825E7"
"2016","4","SOCIEDADES","C110302","0.0","0.0","0.0","54.39","0.0"
"2016","4","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2016","5","SOCIEDADES","C105001","130315.99","123600.4","398981.07","2.843266375E7","2.677533227E7"
"2016","5","SOCIEDADES","C105002","0.0","0.0","33244.93","2539922.17","4760699.63"
"2016","5","SOCIEDADES","C105004","2547.49","2326.65","8829.67","1454850.0","1248110.92"
"2016","5","SOCIEDADES","C105005","120740.49","110482.83","1445126.67","2.601338401E7","2.452121877E7"
"2016","5","SOCIEDADES","C105006","104931.41","97361.81","89482.66","8011839.35","6640020.85"
"2016","5","SOCIEDADES","C105009","82516.54","41407.2","50303.34","4291149.78","5295319.49"
"2016","5","SOCIEDADES","C105010","0.0","0.0","0.0","39382.24","45106.14"
"2016","5","SOCIEDADES","C107101","700821.77","578629.51","215741.48","1.259214941E7","1.876697431E7"
"2016","5","SOCIEDADES","C107102","324952.77","285270.73","84923.84","4942848.78","6491265.03"
"2016","5","SOCIEDADES","C107109","8330.21","8096.18","1413.78","211474.72","252580.74"
"2016","5","SOCIEDADES","C110301","5892638.86","4971472.0","373342.54","1.532185284E7","6.237413039E7"
"2016","5","SOCIEDADES","C110302","0.0","0.0","0.0","0.0","0.0"
"2016","5","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2016","6","SOCIEDADES","C105001","702397.68","352736.9","314058.83","1.7704037E7","2.338887075E7"
"2016","6","SOCIEDADES","C105002","237179.97","131284.94","42830.61","2788428.31","6271494.5"
"2016","6","SOCIEDADES","C105004","18060.07","7003.8","7440.53","1152868.63","1361118.58"
"2016","6","SOCIEDADES","C105005","1722490.48","1360471.3","468959.02","1.585422514E7","2.674349463E7"
"2016","6","SOCIEDADES","C105006","62890.17","59587.65","38219.45","6039718.99","6272367.9"
"2016","6","SOCIEDADES","C105009","169068.41","48299.6","41173.06","3686186.04","5600205.41"
"2016","6","SOCIEDADES","C105010","0.0","0.0","0.0","12291.24","96668.22"
"2016","6","SOCIEDADES","C107101","805416.0","667479.13","247553.6","1.214789499E7","1.942379875E7"
"2016","6","SOCIEDADES","C107102","519502.24","466656.7","75737.06","3813749.76","6644581.44"
"2016","6","SOCIEDADES","C107109","11020.64","9253.91","1856.31","187290.5","256594.6"
"2016","6","SOCIEDADES","C110301","5625750.61","4627032.37","1611834.14","2.115867323E7","5.842652743E7"
"2016","6","SOCIEDADES","C110302","0.0","0.0","0.0","0.0","0.0"
"2016","6","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2016","7","SOCIEDADES","C105001","408746.34","391822.68","372880.29","2.093970576E7","2.505030746E7"
"2016","7","SOCIEDADES","C105002","174166.73","132023.4","12808.96","1805361.53","3579780.61"
"2016","7","SOCIEDADES","C105004","34835.41","25699.82","11553.56","1224196.04","1433456.13"
"2016","7","SOCIEDADES","C105005","1105408.76","920379.38","624748.01","1.923770187E7","2.672669889E7"
"2016","7","SOCIEDADES","C105006","62144.78","57233.71","39106.12","6229500.68","6343480.42"
"2016","7","SOCIEDADES","C105009","68769.94","54438.24","42454.2","3737361.61","4406733.87"
"2016","7","SOCIEDADES","C105010","0.0","0.0","0.0","2211.84","7431.4"
"2016","7","SOCIEDADES","C107101","1084118.15","914450.19","258573.2","1.288400775E7","2.128097943E7"
"2016","7","SOCIEDADES","C107102","509732.55","456182.65","79371.1","3845817.17","6867214.24"
"2016","7","SOCIEDADES","C107109","11419.02","8860.9","1854.31","181448.67","267432.7"
"2016","7","SOCIEDADES","C110301","6188671.3","5226946.63","452860.83","1.40460672E7","5.592694553E7"
"2016","7","SOCIEDADES","C110302","0.0","0.0","0.0","0.0","0.0"
"2016","7","SOCIEDADES","C110303","43.83","43.83","0.0","309.43","622.5"
"2016","8","SOCIEDADES","C105001","223291.52","135856.58","434138.13","2.604734111E7","2.394800266E7"
"2016","8","SOCIEDADES","C105002","38992.67","36694.72","16404.39","6082780.93","2540019.82"
"2016","8","SOCIEDADES","C105004","11558.49","6139.52","7400.69","1060660.24","1271804.6"
"2016","8","SOCIEDADES","C105005","753273.76","536572.8","1587618.68","2.391024238E7","2.750702328E7"
"2016","8","SOCIEDADES","C105006","37513.5","33723.56","46056.63","6297580.13","6401341.87"
"2016","8","SOCIEDADES","C105009","57748.2","49278.17","63356.39","5001983.6","4658989.62"
"2016","8","SOCIEDADES","C105010","0.0","0.0","18.11","12730.44","13577.11"
"2016","8","SOCIEDADES","C107101","818023.13","670602.77","276767.73","1.345466141E7","1.923834372E7"
"2016","8","SOCIEDADES","C107102","499015.19","447762.77","70098.67","4097651.58","6796595.04"
"2016","8","SOCIEDADES","C107109","11897.65","11471.3","2207.6","215977.07","276365.85"
"2016","8","SOCIEDADES","C110301","5501585.51","4405616.37","1458761.07","2.375189902E7","6.056389694E7"
"2016","8","SOCIEDADES","C110302","0.0","0.0","0.0","0.0","0.0"
"2016","8","SOCIEDADES","C110303","0.0","0.0","0.0","152.39","0.0"
"2016","9","SOCIEDADES","C105001","137584.11","97437.52","522978.58","3.359727659E7","2.207635665E7"
"2016","9","SOCIEDADES","C105002","22695.56","18753.42","16505.92","2452679.76","2652154.64"
"2016","9","SOCIEDADES","C105004","7323.77","4350.15","5089.09","964068.51","1190188.2"
"2016","9","SOCIEDADES","C105005","1672898.77","1451280.26","485620.42","1.511217758E7","2.711129659E7"
"2016","9","SOCIEDADES","C105006","58692.79","54956.13","50741.47","6349796.42","6481180.11"
"2016","9","SOCIEDADES","C105009","90155.73","44734.53","46431.81","4819425.66","4662644.27"
"2016","9","SOCIEDADES","C105010","0.0","0.0","58.76","10900.33","14462.48"
"2016","9","SOCIEDADES","C107101","825921.78","681777.97","259499.14","1.304437111E7","1.958463543E7"
"2016","9","SOCIEDADES","C107102","465074.33","411575.31","79310.99","4217949.93","6577000.3"
"2016","9","SOCIEDADES","C107109","11731.45","10113.26","1776.9","166301.48","255015.92"
"2016","9","SOCIEDADES","C110301","5904085.67","4885977.92","759480.24","1.770570622E7","5.738609065E7"
"2016","9","SOCIEDADES","C110302","0.0","0.0","0.0","0.0","0.0"
"2016","9","SOCIEDADES","C110303","0.0","0.0","0.0","742.32","0.0"
"2016","10","SOCIEDADES","C105001","184989.12","89072.18","437713.14","2.509510439E7","2.346068543E7"
"2016","10","SOCIEDADES","C105002","40889.34","34952.73","12641.25","2408575.63","2965752.74"
"2016","10","SOCIEDADES","C105004","6081.39","4209.43","8296.56","1063798.01","1282763.12"
"2016","10","SOCIEDADES","C105005","1501225.27","1357809.19","666799.01","1.738866927E7","2.677326773E7"
"2016","10","SOCIEDADES","C105006","187186.86","184623.64","52790.55","6687973.88","7766431.89"
"2016","10","SOCIEDADES","C105009","59339.12","48608.44","69421.15","5990374.28","5685596.05"
"2016","10","SOCIEDADES","C105010","0.0","0.0","15.56","8547.4","22131.61"
"2016","10","SOCIEDADES","C107101","1018445.94","852934.52","239979.62","1.251810613E7","2.109607889E7"
"2016","10","SOCIEDADES","C107102","474674.41","425995.21","73589.48","4008632.0","6614051.49"
"2016","10","SOCIEDADES","C107109","8910.97","8908.45","1779.88","195790.79","266090.84"
"2016","10","SOCIEDADES","C110301","5343710.4","4355815.81","1387483.05","2.266573372E7","5.810982533E7"
"2016","10","SOCIEDADES","C110303","84.72","0.0","0.0","639.64","1200.0"
"2016","11","SOCIEDADES","C105001","542810.35","260801.44","338412.05","2.300361715E7","2.645599942E7"
"2016","11","SOCIEDADES","C105002","0.0","0.0","13594.01","2540174.38","2061154.59"
"2016","11","SOCIEDADES","C105004","6517.25","3055.55","7009.12","538157.02","1196604.3"
"2016","11","SOCIEDADES","C105005","761800.8","571487.55","1269193.12","2.124341189E7","2.509081659E7"
"2016","11","SOCIEDADES","C105006","163534.46","146183.11","50933.24","6332733.52","6805049.84"
"2016","11","SOCIEDADES","C105009","197846.66","42148.38","80048.76","6645860.43","9867370.33"
"2016","11","SOCIEDADES","C105010","0.0","0.0","75.62","13940.73","22328.16"
"2016","11","SOCIEDADES","C107101","761505.96","642241.55","202989.16","1.136113673E7","1.897418951E7"
"2016","11","SOCIEDADES","C107102","394668.77","351610.73","78010.98","4604571.99","6593675.93"
"2016","11","SOCIEDADES","C107109","9391.15","9386.07","2268.15","177988.62","245636.79"
"2016","11","SOCIEDADES","C110301","5936949.24","4861658.05","494472.96","1.843564186E7","5.805387914E7"
"2016","11","SOCIEDADES","C110303","0.0","0.0","0.0","501.43","0.0"
"2016","12","SOCIEDADES","C105001","337513.33","281931.31","492903.1","2.930961212E7","2.556449692E7"
"2016","12","SOCIEDADES","C105002","92372.47","62535.42","23737.29","2372605.67","4180649.46"
"2016","12","SOCIEDADES","C105004","15498.14","10960.12","13597.21","1227525.27","1521460.76"
"2016","12","SOCIEDADES","C105005","1158173.7","908120.87","947405.33","1.931924319E7","2.551818848E7"
"2016","12","SOCIEDADES","C105006","243742.32","203332.04","50772.48","5955474.37","7612695.12"
"2016","12","SOCIEDADES","C105009","169257.67","110093.0","81020.99","7461186.69","8503016.34"
"2016","12","SOCIEDADES","C105010","0.0","0.0","41.16","16694.4","21527.39"
"2016","12","SOCIEDADES","C107101","284950.64","202834.79","369941.54","1.326453477E7","1.720248241E7"
"2016","12","SOCIEDADES","C107102","508344.54","432246.26","104716.76","4819190.76","7768400.63"
"2016","12","SOCIEDADES","C107109","11515.36","11287.87","2097.76","188213.37","268793.85"
"2016","12","SOCIEDADES","C110301","9058273.84","7604379.38","904453.91","2.427397446E7","8.545291791E7"
"2016","12","SOCIEDADES","C110303","98.0","0.0","0.0","0.0","700.0"
"2017","1","SOCIEDADES","C105001","579693.01","157074.22","313085.98","2.082944882E7","2.279622272E7"
"2017","1","SOCIEDADES","C105002","35690.13","30389.96","17286.79","2232275.29","2622234.72"
"2017","1","SOCIEDADES","C105004","6756.09","4552.22","6413.6","1062871.58","1342567.09"
"2017","1","SOCIEDADES","C105005","1712114.58","1549654.5","259982.52","1.069091421E7","2.258354964E7"
"2017","1","SOCIEDADES","C105006","149797.1","139385.13","54450.9","6498300.9","6880434.37"
"2017","1","SOCIEDADES","C105009","104268.14","53299.76","79001.47","7257779.39","7839157.07"
"2017","1","SOCIEDADES","C105010","0.0","0.0","15.56","10881.77","19656.39"
"2017","1","SOCIEDADES","C107101","857911.59","340676.86","215228.52","1.165562513E7","1.911367475E7"
"2017","1","SOCIEDADES","C107102","514115.71","476966.1","57486.89","3533949.93","6726622.84"
"2017","1","SOCIEDADES","C107103","0.0","0.0","","0.0","0.0"
"2017","1","SOCIEDADES","C107109","8657.31","7630.82","1641.7","155663.11","230518.79"
"2017","1","SOCIEDADES","C110301","5380189.34","4364232.86","421431.67","1.934497949E7","5.442142068E7"
"2017","1","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2017","2","SOCIEDADES","C105001","370881.49","141052.42","284228.21","1.959397127E7","2.28775167E7"
"2017","2","SOCIEDADES","C105002","22042.97","17979.18","16343.96","2131853.79","2289230.43"
"2017","2","SOCIEDADES","C105004","5554.2","3850.93","9593.11","1022363.64","1260190.0"
"2017","2","SOCIEDADES","C105005","365228.99","208304.37","1316652.37","2.406356424E7","2.523331286E7"
"2017","2","SOCIEDADES","C105006","213936.96","201541.17","39953.62","6005758.13","6929806.38"
"2017","2","SOCIEDADES","C105009","171541.77","144580.48","77513.03","6906695.5","5827439.13"
"2017","2","SOCIEDADES","C105010","0.0","0.0","26.37","11270.84","16859.61"
"2017","2","SOCIEDADES","C107101","589307.25","455488.81","184435.45","1.055445397E7","1.621622904E7"
"2017","2","SOCIEDADES","C107102","459318.59","408288.81","63863.3","3415855.66","6062433.27"
"2017","2","SOCIEDADES","C107103","0.0","0.0","","0.0","0.0"
"2017","2","SOCIEDADES","C107109","9838.76","8062.72","1773.09","149216.36","220725.45"
"2017","2","SOCIEDADES","C110301","6717322.89","5740934.9","380885.62","1.168356804E7","5.750877124E7"
"2017","2","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2017","3","SOCIEDADES","C105001","784434.11","655309.18","331916.51","2.475075048E7","2.387629125E7"
"2017","3","SOCIEDADES","C105002","30321.59","24298.28","15699.53","2001871.9","3224142.74"
"2017","3","SOCIEDADES","C105004","8720.59","4736.57","6936.47","1142236.49","1446425.95"
"2017","3","SOCIEDADES","C105005","1384198.58","1127556.84","742009.7","1.88302414E7","2.730866369E7"
"2017","3","SOCIEDADES","C105006","106151.48","89992.4","43539.94","6449854.02","7083044.08"
"2017","3","SOCIEDADES","C105009","76429.37","55205.74","76335.53","7547987.57","1.15401793E7"
"2017","3","SOCIEDADES","C105010","0.7","0.7","15.56","10206.12","17396.37"
"2017","3","SOCIEDADES","C107101","883131.43","715818.05","225997.03","1.154245412E7","1.88932813E7"
"2017","3","SOCIEDADES","C107102","535478.95","474897.39","70649.71","4268918.5","7048253.27"
"2017","3","SOCIEDADES","C107103","0.0","0.0","","0.0","0.0"
"2017","3","SOCIEDADES","C107109","10992.84","9100.24","1324.81","181526.15","254298.5"
"2017","3","SOCIEDADES","C110301","6512694.18","5439141.87","586716.41","1.725082044E7","6.086523116E7"
"2017","3","SOCIEDADES","C110303","0.0","0.0","0.0","352.71","0.0"
"2017","4","SOCIEDADES","C105001","390686.34","288644.3","324317.45","2.103266229E7","2.409208996E7"
